id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed
4768,3/21/20,Papua New Guinea,0,0,1,1
4769,3/22/20,Papua New Guinea,0,0,0,1
4770,3/23/20,Papua New Guinea,0,0,0,1
4771,3/24/20,Papua New Guinea,0,0,0,1
4772,3/25/20,Papua New Guinea,0,0,0,1
4773,3/26/20,Papua New Guinea,0,0,0,1
4774,3/27/20,Papua New Guinea,0,0,0,1
4775,3/28/20,Papua New Guinea,0,0,0,1
4776,3/29/20,Papua New Guinea,0,0,0,1
4777,3/30/20,Papua New Guinea,0,0,0,1
4778,3/31/20,Papua New Guinea,0,0,0,1
4779,4/1/20,Papua New Guinea,0,0,0,1
4780,4/2/20,Papua New Guinea,0,0,0,1
4781,4/3/20,Papua New Guinea,0,0,0,1
4782,4/4/20,Papua New Guinea,0,0,0,1
4783,4/5/20,Papua New Guinea,0,0,0,1
4784,4/6/20,Papua New Guinea,0,0,0,1
4785,4/7/20,Papua New Guinea,0,0,0,1
4786,3/9/20,Paraguay,0,0,1,1
4787,3/10/20,Paraguay,0,0,0,1
4788,3/11/20,Paraguay,0,0,4,5
4789,3/12/20,Paraguay,0,0,0,5
4790,3/13/20,Paraguay,0,0,0,5
4791,3/14/20,Paraguay,0,0,1,6
4792,3/15/20,Paraguay,0,0,0,6
4793,3/16/20,Paraguay,0,0,2,8
4794,3/17/20,Paraguay,0,0,1,9
4795,3/18/20,Paraguay,0,0,2,11
4796,3/19/20,Paraguay,0,0,0,11
4797,3/20/20,Paraguay,0,0,0,11
4798,3/21/20,Paraguay,0,0,2,13
4799,3/22/20,Paraguay,1,1,5,18
4800,3/23/20,Paraguay,0,1,4,22
4801,3/24/20,Paraguay,0,1,0,22
4802,3/25/20,Paraguay,1,2,5,27
4803,3/26/20,Paraguay,1,3,14,41
4804,3/27/20,Paraguay,0,3,0,41
4805,3/28/20,Paraguay,0,3,11,52
4806,3/29/20,Paraguay,0,3,4,56
4807,3/30/20,Paraguay,0,3,3,59
4808,3/31/20,Paraguay,0,3,5,64
4809,4/1/20,Paraguay,0,3,1,65
4810,4/2/20,Paraguay,0,3,4,69
4811,4/3/20,Paraguay,0,3,8,77
4812,4/4/20,Paraguay,0,3,15,92
4813,4/5/20,Paraguay,0,3,4,96
4814,4/6/20,Paraguay,0,3,8,104
4815,4/7/20,Paraguay,0,3,0,104
4816,3/7/20,Peru,0,0,6,6
4817,3/8/20,Peru,0,0,0,6
4818,3/9/20,Peru,0,0,0,6
4819,3/10/20,Peru,0,0,3,9
4820,3/11/20,Peru,0,0,2,11
4821,3/12/20,Peru,0,0,6,17
4822,3/13/20,Peru,0,0,5,22
4823,3/14/20,Peru,0,0,6,28
4824,3/15/20,Peru,0,0,15,43
4825,3/16/20,Peru,0,0,28,71
4826,3/17/20,Peru,0,0,15,86
4827,3/18/20,Peru,0,0,31,117
4828,3/19/20,Peru,0,0,28,145
4829,3/20/20,Peru,0,0,89,234
4830,3/21/20,Peru,2,2,0,234
4831,3/22/20,Peru,0,2,84,318
4832,3/23/20,Peru,0,2,0,318
4833,3/24/20,Peru,0,2,77,395
4834,3/25/20,Peru,3,5,21,416
4835,3/26/20,Peru,4,9,64,480
4836,3/27/20,Peru,0,9,100,580
4837,3/28/20,Peru,0,9,0,580
4838,3/29/20,Peru,2,11,55,635
4839,3/30/20,Peru,0,11,36,671
4840,3/31/20,Peru,0,11,181,852
4841,4/1/20,Peru,13,24,213,1065
4842,4/2/20,Peru,0,24,258,1323
4843,4/3/20,Peru,17,41,0,1323
4844,4/4/20,Peru,10,51,91,1414
4845,4/5/20,Peru,10,61,181,1595
4846,4/6/20,Peru,12,73,151,1746
4847,4/7/20,Peru,0,73,0,1746
4848,1/31/20,Philippines,0,0,1,1
4849,2/1/20,Philippines,0,0,0,1
4850,2/2/20,Philippines,1,1,1,2
4851,2/3/20,Philippines,0,1,0,2
4852,2/4/20,Philippines,0,1,0,2
4853,2/5/20,Philippines,0,1,1,3
4854,2/6/20,Philippines,0,1,0,3
4855,2/7/20,Philippines,0,1,0,3
4856,2/8/20,Philippines,0,1,0,3
4857,2/9/20,Philippines,0,1,0,3
4858,2/10/20,Philippines,0,1,0,3
4859,2/11/20,Philippines,0,1,0,3
4860,2/12/20,Philippines,0,1,0,3
4861,2/13/20,Philippines,0,1,0,3
4862,2/14/20,Philippines,0,1,0,3
4863,2/15/20,Philippines,0,1,0,3
4864,2/16/20,Philippines,0,1,0,3
4865,2/17/20,Philippines,0,1,0,3
4866,2/18/20,Philippines,0,1,0,3
4867,2/19/20,Philippines,0,1,0,3
4868,2/20/20,Philippines,0,1,0,3
4869,2/21/20,Philippines,0,1,0,3
4870,2/22/20,Philippines,0,1,0,3
4871,2/23/20,Philippines,0,1,0,3
4872,2/24/20,Philippines,0,1,0,3
4873,2/25/20,Philippines,0,1,0,3
4874,2/26/20,Philippines,0,1,0,3
4875,2/27/20,Philippines,0,1,0,3
4876,2/28/20,Philippines,0,1,0,3
4877,2/29/20,Philippines,0,1,0,3
4878,3/1/20,Philippines,0,1,0,3
4879,3/2/20,Philippines,0,1,0,3
4880,3/3/20,Philippines,0,1,0,3
4881,3/4/20,Philippines,0,1,0,3
4882,3/5/20,Philippines,0,1,0,3
4883,3/6/20,Philippines,0,1,2,5
4884,3/7/20,Philippines,0,1,0,5
4885,3/8/20,Philippines,0,1,1,6
4886,3/9/20,Philippines,0,1,4,10
4887,3/10/20,Philippines,0,1,23,33
4888,3/11/20,Philippines,0,1,16,49
4889,3/12/20,Philippines,1,2,3,52
4890,3/13/20,Philippines,0,2,0,52
4891,3/14/20,Philippines,0,2,12,64
4892,3/15/20,Philippines,10,12,76,140
4893,3/16/20,Philippines,0,12,0,140
4894,3/17/20,Philippines,0,12,47,187
4895,3/18/20,Philippines,2,14,0,187
4896,3/19/20,Philippines,3,17,15,202
4897,3/20/20,Philippines,0,17,15,217
4898,3/21/20,Philippines,1,18,13,230
4899,3/22/20,Philippines,1,19,77,307
4900,3/23/20,Philippines,6,25,73,380
4901,3/24/20,Philippines,8,33,82,462
4902,3/25/20,Philippines,2,35,90,552
4903,3/26/20,Philippines,3,38,84,636
4904,3/27/20,Philippines,7,45,71,707
4905,3/28/20,Philippines,9,54,96,803
4906,3/29/20,Philippines,14,68,272,1075
4907,3/30/20,Philippines,3,71,343,1418
4908,3/31/20,Philippines,7,78,128,1546
4909,4/1/20,Philippines,10,88,538,2084
4910,4/2/20,Philippines,8,96,227,2311
4911,4/3/20,Philippines,11,107,322,2633
4912,4/4/20,Philippines,29,136,385,3018
4913,4/5/20,Philippines,8,144,76,3094
4914,4/6/20,Philippines,8,152,152,3246
4915,4/7/20,Philippines,0,152,0,3246
4916,3/4/20,Poland,0,0,1,1
4917,3/5/20,Poland,0,0,0,1
4918,3/6/20,Poland,0,0,0,1
4919,3/7/20,Poland,0,0,4,5
4920,3/8/20,Poland,0,0,1,6
4921,3/9/20,Poland,0,0,5,11
4922,3/10/20,Poland,0,0,5,16
4923,3/11/20,Poland,0,0,6,22
